"Time","Source","Destiny","SrcPort","DstPort","Protocol","Frame","Ack"
"4.969879","192.168.121.10","192.168.122.20","55956","21","FTP","785",""
"4.970141","192.168.122.20","192.168.121.10","21","55956","TCP","786",""
"4.970165","192.168.121.10","192.168.122.20","55956","21","FTP","787",""
"4.970185","192.168.121.10","192.168.122.20","55956","21","FTP","788",""
"4.970189","192.168.121.10","192.168.122.20","55956","21","FTP","789",""
"4.970191","192.168.121.10","192.168.122.20","55956","21","FTP","790",""
"4.970195","192.168.122.20","192.168.121.10","21","55956","TCP","791",""
"4.970203","192.168.121.10","192.168.122.20","55956","21","FTP","792",""
"4.971731","192.168.122.20","192.168.121.10","21","55956","TCP","793","788"
"4.971849","192.168.121.10","192.168.122.20","55956","21","FTP","794",""
"4.971895","192.168.121.10","192.168.122.20","55956","21","FTP","795",""
"4.972348","192.168.122.20","192.168.121.10","21","55956","TCP","796",""
"4.972408","192.168.121.10","192.168.122.20","55956","21","FTP","797",""
"4.973063","192.168.122.20","192.168.121.10","21","55956","TCP","798",""
"4.973115","192.168.121.10","192.168.122.20","55956","21","FTP","799",""
"4.973160","192.168.121.10","192.168.122.20","55956","21","FTP","800",""
"4.973173","192.168.122.20","192.168.121.10","21","55956","TCP","801",""
"4.973186","192.168.121.10","192.168.122.20","55956","21","FTP","802",""
"4.973437","192.168.122.20","192.168.121.10","21","55956","TCP","803","794"
"4.973452","192.168.121.10","192.168.122.20","55956","21","FTP","804",""
"4.973490","192.168.122.20","192.168.121.10","21","55956","TCP","805",""
"4.973500","192.168.121.10","192.168.122.20","55956","21","FTP","806",""
"4.973692","192.168.122.20","192.168.121.10","21","55956","TCP","807",""
"4.973703","192.168.121.10","192.168.122.20","55956","21","FTP","808",""
"4.973722","192.168.121.10","192.168.122.20","55956","21","FTP","809",""
"4.973759","192.168.122.20","192.168.121.10","21","55956","TCP","810","806"
"4.973765","192.168.121.10","192.168.122.20","55956","21","FTP","811",""
"4.973955","192.168.122.20","192.168.121.10","21","55956","TCP","812",""
"4.973967","192.168.121.10","192.168.122.20","55956","21","FTP","813",""
"4.974087","192.168.122.20","192.168.121.10","21","55956","TCP","814","811"
"4.974095","192.168.121.10","192.168.122.20","55956","21","FTP","815",""
"4.974103","192.168.121.10","192.168.122.20","55956","21","FTP","816",""
"4.974321","192.168.122.20","192.168.121.10","21","55956","TCP","817","815"
"4.974334","192.168.121.10","192.168.122.20","55956","21","FTP","818",""
"4.974346","192.168.121.10","192.168.122.20","55956","21","FTP","819",""
"4.974372","192.168.122.20","192.168.121.10","21","55956","TCP","820","816"
"4.974378","192.168.121.10","192.168.122.20","55956","21","FTP","821",""
"4.974574","192.168.122.20","192.168.121.10","21","55956","TCP","822","818"
"4.974584","192.168.121.10","192.168.122.20","55956","21","FTP","823",""
"4.974627","192.168.122.20","192.168.121.10","21","55956","TCP","824","819"
"4.974633","192.168.121.10","192.168.122.20","55956","21","FTP","825",""
"4.974756","192.168.122.20","192.168.121.10","21","55956","TCP","826","821"
"4.974762","192.168.121.10","192.168.122.20","55956","21","FTP","827",""
"4.986294","192.168.121.10","192.168.122.20","55956","21","FTP","828",""
"5.190349","192.168.121.10","192.168.122.20","55956","21","FTP","829",""
"5.190897","192.168.122.20","192.168.121.10","21","55956","TCP","830","828"
"5.190915","192.168.121.10","192.168.122.20","55956","21","FTP","831",""
"5.190931","192.168.121.10","192.168.122.20","55956","21","FTP","832",""
"5.190934","192.168.121.10","192.168.122.20","55956","21","FTP","833",""
"5.191219","192.168.122.20","192.168.121.10","21","55956","TCP","834","831"
"5.191233","192.168.121.10","192.168.122.20","55956","21","FTP","835",""
"5.191244","192.168.122.20","192.168.121.10","21","55956","TCP","836","832"
"5.191247","192.168.121.10","192.168.122.20","55956","21","FTP","837",""
"5.191249","192.168.122.20","192.168.121.10","21","55956","TCP","838","833"
"5.191251","192.168.121.10","192.168.122.20","55956","21","FTP","839",""
"5.191403","192.168.122.20","192.168.121.10","21","55956","TCP","840","835"
"5.191412","192.168.121.10","192.168.122.20","55956","21","FTP","841",""
"5.191422","192.168.122.20","192.168.121.10","21","55956","TCP","842","839"
"5.191426","192.168.121.10","192.168.122.20","55956","21","FTP","843",""
"5.191428","192.168.121.10","192.168.122.20","55956","21","FTP","844",""
"5.191571","192.168.122.20","192.168.121.10","21","55956","TCP","845","841"
"5.191578","192.168.121.10","192.168.122.20","55956","21","FTP","846",""
"5.191586","192.168.121.10","192.168.122.20","55956","21","FTP","847",""
"5.191589","192.168.122.20","192.168.121.10","21","55956","TCP","848","843"
"5.191592","192.168.121.10","192.168.122.20","55956","21","FTP","849",""
"5.191594","192.168.122.20","192.168.121.10","21","55956","TCP","850","844"
"5.191597","192.168.121.10","192.168.122.20","55956","21","FTP","851",""
"5.191747","192.168.122.20","192.168.121.10","21","55956","TCP","852","846"
"5.191754","192.168.121.10","192.168.122.20","55956","21","FTP","853",""
"5.191763","192.168.121.10","192.168.122.20","55956","21","FTP","854",""
"5.191766","192.168.122.20","192.168.121.10","21","55956","TCP","855",""
"5.191773","192.168.121.10","192.168.122.20","55956","21","FTP","856",""
"5.191776","192.168.122.20","192.168.121.10","21","55956","TCP","857",""
"5.191782","192.168.121.10","192.168.122.20","55956","21","FTP","858",""
"5.191786","192.168.122.20","192.168.121.10","21","55956","TCP","859","851"
"5.192137","192.168.122.20","192.168.121.10","21","55956","TCP","860",""
"5.192161","192.168.121.10","192.168.122.20","55956","21","FTP","861",""
"5.192178","192.168.121.10","192.168.122.20","55956","21","FTP","862",""
"5.192183","192.168.122.20","192.168.121.10","21","55956","TCP","863",""
"5.192189","192.168.121.10","192.168.122.20","55956","21","FTP","864",""
"5.192192","192.168.122.20","192.168.121.10","21","55956","TCP","865",""
"5.192459","192.168.122.20","192.168.121.10","21","55956","TCP","866","856"
"5.192473","192.168.121.10","192.168.122.20","55956","21","FTP","867",""
"5.192492","192.168.121.10","192.168.122.20","55956","21","FTP","868",""
"5.192497","192.168.121.10","192.168.122.20","55956","21","FTP","869",""
"5.192502","192.168.122.20","192.168.121.10","21","55956","TCP","870","864"
"5.192509","192.168.121.10","192.168.122.20","55956","21","FTP","871",""
"5.192773","192.168.122.20","192.168.121.10","21","55956","TCP","872","867"
"5.192784","192.168.121.10","192.168.122.20","55956","21","FTP","873",""
"5.192799","192.168.122.20","192.168.121.10","21","55956","TCP","874","868"
"5.192807","192.168.121.10","192.168.122.20","55956","21","FTP","875",""
"5.192815","192.168.122.20","192.168.121.10","21","55956","TCP","876","871"
"5.192820","192.168.121.10","192.168.122.20","55956","21","FTP","877",""
"5.193023","192.168.122.20","192.168.121.10","21","55956","TCP","878","873"
"5.193031","192.168.121.10","192.168.122.20","55956","21","FTP","879",""
"5.193045","192.168.121.10","192.168.122.20","55956","21","FTP","880",""
"5.193049","192.168.122.20","192.168.121.10","21","55956","TCP","881","875"
"5.193055","192.168.121.10","192.168.122.20","55956","21","FTP","882",""
"5.193065","192.168.122.20","192.168.121.10","21","55956","TCP","883","877"
"5.193242","192.168.122.20","192.168.121.10","21","55956","TCP","884","880"
"5.193284","192.168.122.20","192.168.121.10","21","55956","TCP","885","882"
"5.193672","192.168.121.10","192.168.122.20","55956","21","FTP","886",""
"5.193912","192.168.122.20","192.168.121.10","21","55956","TCP","887","886"
"5.194760","192.168.121.10","192.168.122.20","55956","21","FTP","888",""
"5.195170","192.168.122.20","192.168.121.10","21","55956","TCP","889","888"
"5.195861","192.168.121.10","192.168.122.20","55956","21","FTP","890",""
"5.196313","192.168.122.20","192.168.121.10","21","55956","TCP","891","890"
"5.196971","192.168.121.10","192.168.122.20","55956","21","FTP","892",""
"5.197500","192.168.122.20","192.168.121.10","21","55956","TCP","893","892"
"5.198088","192.168.121.10","192.168.122.20","55956","21","FTP","894",""
"5.198507","192.168.122.20","192.168.121.10","21","55956","TCP","895","894"
"5.199193","192.168.121.10","192.168.122.20","55956","21","FTP","896",""
"5.205976","192.168.121.10","192.168.122.20","55956","21","FTP","897",""
"5.212641","192.168.121.10","192.168.122.20","55956","21","FTP","898",""
"5.213072","192.168.122.20","192.168.121.10","21","55956","TCP","899","898"
"5.213082","192.168.121.10","192.168.122.20","55956","21","FTP","900",""
"5.219493","192.168.121.10","192.168.122.20","55956","21","FTP","901",""
"5.226263","192.168.121.10","192.168.122.20","55956","21","FTP","902",""
"5.226778","192.168.122.20","192.168.121.10","21","55956","TCP","903","902"
"5.226788","192.168.121.10","192.168.122.20","55956","21","FTP","904",""
"5.227030","192.168.122.20","192.168.121.10","21","55956","TCP","905","904"
"5.227316","192.168.121.10","192.168.122.20","55956","21","FTP","906",""
"5.227502","192.168.122.20","192.168.121.10","21","55956","TCP","907","906"
"5.228404","192.168.121.10","192.168.122.20","55956","21","FTP","908",""
"5.228556","192.168.122.20","192.168.121.10","21","55956","TCP","909","908"
"5.229485","192.168.121.10","192.168.122.20","55956","21","FTP","910",""
"5.236171","192.168.121.10","192.168.122.20","55956","21","FTP","911",""
"5.242896","192.168.121.10","192.168.122.20","55956","21","FTP","912",""
"5.243391","192.168.122.20","192.168.121.10","21","55956","TCP","913",""
"5.248587","192.168.121.10","192.168.122.20","55956","21","FTP","914",""
"5.248991","192.168.122.20","192.168.121.10","21","55956","TCP","915",""
"5.249007","192.168.121.10","192.168.122.20","55956","21","FTP","916",""
"5.249204","192.168.122.20","192.168.121.10","21","55956","TCP","917","914"
"5.249214","192.168.121.10","192.168.122.20","55956","21","FTP","918",""
"5.249336","192.168.122.20","192.168.121.10","21","55956","TCP","919","918"
"5.249653","192.168.121.10","192.168.122.20","55956","21","FTP","920",""
"5.249810","192.168.122.20","192.168.121.10","21","55956","TCP","921","920"
"5.250731","192.168.121.10","192.168.122.20","55956","21","FTP","922",""
"5.250846","192.168.122.20","192.168.121.10","21","55956","TCP","923","922"
"5.251811","192.168.121.10","192.168.122.20","55956","21","FTP","924",""
"5.251961","192.168.122.20","192.168.121.10","21","55956","TCP","925","924"
"5.252892","192.168.121.10","192.168.122.20","55956","21","FTP","926",""
"5.253030","192.168.122.20","192.168.121.10","21","55956","TCP","927","926"
"5.253977","192.168.121.10","192.168.122.20","55956","21","FTP","928",""
"5.260642","192.168.121.10","192.168.122.20","55956","21","FTP","929",""
"5.260958","192.168.122.20","192.168.121.10","21","55956","TCP","930",""
"5.267349","192.168.121.10","192.168.122.20","55956","21","FTP","931",""
"5.267879","192.168.122.20","192.168.121.10","21","55956","TCP","932",""
"5.273000","192.168.121.10","192.168.122.20","55956","21","FTP","933",""
"5.273571","192.168.122.20","192.168.121.10","21","55956","TCP","934",""
"5.273586","192.168.121.10","192.168.122.20","55956","21","FTP","935",""
"5.273887","192.168.122.20","192.168.121.10","21","55956","TCP","936","933"
"5.273896","192.168.121.10","192.168.122.20","55956","21","FTP","937",""
"5.274084","192.168.122.20","192.168.121.10","21","55956","TCP","938","937"
"5.274090","192.168.121.10","192.168.122.20","55956","21","FTP","939",""
"5.274217","192.168.122.20","192.168.121.10","21","55956","TCP","940","939"
"5.275177","192.168.121.10","192.168.122.20","55956","21","FTP","941",""
"5.275310","192.168.122.20","192.168.121.10","21","55956","TCP","942","941"
"5.276276","192.168.121.10","192.168.122.20","55956","21","FTP","943",""
"5.276408","192.168.122.20","192.168.121.10","21","55956","TCP","944","943"
"5.277358","192.168.121.10","192.168.122.20","55956","21","FTP","945",""
"5.284117","192.168.121.10","192.168.122.20","55956","21","FTP","946",""
"5.284426","192.168.122.20","192.168.121.10","21","55956","TCP","947",""
"5.291001","192.168.121.10","192.168.122.20","55956","21","FTP","948",""
"5.291439","192.168.122.20","192.168.121.10","21","55956","TCP","949",""
"5.296672","192.168.121.10","192.168.122.20","55956","21","FTP","950",""
"5.297208","192.168.122.20","192.168.121.10","21","55956","TCP","951",""
"5.297223","192.168.121.10","192.168.122.20","55956","21","FTP","952",""
"5.498335","192.168.121.10","192.168.122.20","55956","21","FTP","953",""
"5.498810","192.168.122.20","192.168.121.10","21","55956","TCP","954","950"
"5.498826","192.168.121.10","192.168.122.20","55956","21","FTP","955",""
"5.498838","192.168.121.10","192.168.122.20","55956","21","FTP","956",""
"5.499073","192.168.122.20","192.168.121.10","21","55956","TCP","957","956"
"5.499080","192.168.121.10","192.168.122.20","55956","21","FTP","958",""
"5.499087","192.168.121.10","192.168.122.20","55956","21","FTP","959",""
"5.499267","192.168.122.20","192.168.121.10","21","55956","TCP","960",""
"5.499278","192.168.121.10","192.168.122.20","55956","21","FTP","961",""
"5.499404","192.168.122.20","192.168.121.10","21","55956","TCP","962",""
"5.499412","192.168.121.10","192.168.122.20","55956","21","FTP","963",""
"5.499528","192.168.122.20","192.168.121.10","21","55956","TCP","964",""
"5.499534","192.168.121.10","192.168.122.20","55956","21","FTP","965",""
"5.702290","192.168.121.10","192.168.122.20","55956","21","FTP","966",""
"5.702811","192.168.122.20","192.168.121.10","21","55956","TCP","967","963"
"5.702828","192.168.121.10","192.168.122.20","55956","21","FTP","968",""
"5.702840","192.168.121.10","192.168.122.20","55956","21","FTP","969",""
"5.703163","192.168.122.20","192.168.121.10","21","55956","TCP","970","969"
"5.703175","192.168.121.10","192.168.122.20","55956","21","FTP","971",""
"5.703185","192.168.121.10","192.168.122.20","55956","21","FTP","972",""
"5.703424","192.168.122.20","192.168.121.10","21","55956","TCP","973","972"
"5.703438","192.168.121.10","192.168.122.20","55956","21","FTP","974",""
"5.703450","192.168.121.10","192.168.122.20","55956","21","FTP","975",""
"5.742326","192.168.121.10","192.168.122.20","55956","21","FTP","976",""
"5.742822","192.168.122.20","192.168.121.10","21","55956","TCP","977","976"
"5.742837","192.168.121.10","192.168.122.20","55956","21","FTP","978",""
"5.742847","192.168.121.10","192.168.122.20","55956","21","FTP","979",""
"5.743128","192.168.122.20","192.168.121.10","21","55956","TCP","980","978"
"5.743138","192.168.121.10","192.168.122.20","55956","21","FTP","981",""
"5.743147","192.168.121.10","192.168.122.20","55956","21","FTP","982",""
"5.743326","192.168.122.20","192.168.121.10","21","55956","TCP","983",""
"5.743336","192.168.121.10","192.168.122.20","55956","21","FTP","984",""
"5.743345","192.168.122.20","192.168.121.10","21","55956","TCP","985",""
"5.743350","192.168.121.10","192.168.122.20","55956","21","FTP","986",""
"5.743479","192.168.122.20","192.168.121.10","21","55956","TCP","987","982"
"5.743487","192.168.121.10","192.168.122.20","55956","21","FTP","988",""
"5.743496","192.168.121.10","192.168.122.20","55956","21","FTP","989",""
"5.743606","192.168.122.20","192.168.121.10","21","55956","TCP","990",""
"5.743614","192.168.121.10","192.168.122.20","55956","21","FTP","991",""
"5.743760","192.168.122.20","192.168.121.10","21","55956","TCP","992","991"
"5.743767","192.168.121.10","192.168.122.20","55956","21","FTP","993",""
"5.743881","192.168.122.20","192.168.121.10","21","55956","TCP","994",""
"5.743887","192.168.121.10","192.168.122.20","55956","21","FTP","995",""
"5.744109","192.168.122.20","192.168.121.10","21","55956","TCP","996","993"
"5.744116","192.168.121.10","192.168.122.20","55956","21","FTP","997",""
"5.744123","192.168.121.10","192.168.122.20","55956","21","FTP","998",""
"5.744269","192.168.122.20","192.168.121.10","21","55956","TCP","999","997"
"5.744276","192.168.121.10","192.168.122.20","55956","21","FTP","1000",""
"5.744283","192.168.121.10","192.168.122.20","55956","21","FTP","1001",""
"5.744286","192.168.122.20","192.168.121.10","21","55956","TCP","1002","998"
"5.744289","192.168.121.10","192.168.122.20","55956","21","FTP","1003",""
"5.744291","192.168.121.10","192.168.122.20","55956","21","FTP","1004",""
"5.744468","192.168.122.20","192.168.121.10","21","55956","TCP","1005","1000"
"5.744474","192.168.121.10","192.168.122.20","55956","21","FTP","1006",""
"5.744482","192.168.121.10","192.168.122.20","55956","21","FTP","1007",""
"5.744486","192.168.122.20","192.168.121.10","21","55956","TCP","1008",""
"5.744492","192.168.121.10","192.168.122.20","55956","21","FTP","1009",""
"5.744498","192.168.122.20","192.168.121.10","21","55956","TCP","1010","1003"
"5.744503","192.168.121.10","192.168.122.20","55956","21","FTP","1011",""
"5.744505","192.168.122.20","192.168.121.10","21","55956","TCP","1012","1004"
"5.744508","192.168.121.10","192.168.122.20","55956","21","FTP","1013",""
"5.744667","192.168.122.20","192.168.121.10","21","55956","TCP","1014","1006"
"5.744672","192.168.121.10","192.168.122.20","55956","21","FTP","1015",""
"5.744680","192.168.122.20","192.168.121.10","21","55956","TCP","1016","1007"
"5.744684","192.168.121.10","192.168.122.20","55956","21","FTP","1017",""
"5.744755","192.168.122.20","192.168.121.10","21","55956","TCP","1018","1011"
"5.744762","192.168.121.10","192.168.122.20","55956","21","FTP","1019",""
"5.744770","192.168.121.10","192.168.122.20","55956","21","FTP","1020",""
"5.744773","192.168.122.20","192.168.121.10","21","55956","TCP","1021","1013"
"5.744778","192.168.121.10","192.168.122.20","55956","21","FTP","1022",""
"5.744905","192.168.122.20","192.168.121.10","21","55956","TCP","1023","1015"
"5.744911","192.168.121.10","192.168.122.20","55956","21","FTP","1024",""
"5.744919","192.168.122.20","192.168.121.10","21","55956","TCP","1025","1017"
"5.744923","192.168.121.10","192.168.122.20","55956","21","FTP","1026",""
"5.744976","192.168.122.20","192.168.121.10","21","55956","TCP","1027",""
"5.744983","192.168.121.10","192.168.122.20","55956","21","FTP","1028",""
"5.744990","192.168.122.20","192.168.121.10","21","55956","TCP","1029",""
"5.744996","192.168.121.10","192.168.122.20","55956","21","FTP","1030",""
"5.744998","192.168.121.10","192.168.122.20","55956","21","FTP","1031",""
"5.745001","192.168.121.10","192.168.122.20","55956","21","FTP","1032",""
"5.745110","192.168.122.20","192.168.121.10","21","55956","TCP","1033",""
"5.745117","192.168.121.10","192.168.122.20","55956","21","FTP","1034",""
"5.745126","192.168.122.20","192.168.121.10","21","55956","TCP","1035",""
"5.745130","192.168.121.10","192.168.122.20","55956","21","FTP","1036",""
"5.745192","192.168.122.20","192.168.121.10","21","55956","TCP","1037","1028"
"5.745197","192.168.122.20","192.168.121.10","21","55956","TCP","1038",""
"5.745199","192.168.122.20","192.168.121.10","21","55956","TCP","1039",""
"5.745303","192.168.122.20","192.168.121.10","21","55956","TCP","1040",""
"5.751216","192.168.121.10","192.168.122.20","55956","21","FTP","1041",""
"5.751398","192.168.122.20","192.168.121.10","21","55956","TCP","1042",""
"5.751405","192.168.121.10","192.168.122.20","55956","21","FTP","1043",""
"5.751701","192.168.122.20","192.168.121.10","21","55956","TCP","1044","1041"
"5.751709","192.168.121.10","192.168.122.20","55956","21","FTP","1045",""
"5.751843","192.168.122.20","192.168.121.10","21","55956","TCP","1046","1045"
"5.752303","192.168.121.10","192.168.122.20","55956","21","FTP","1047",""
"5.752441","192.168.122.20","192.168.121.10","21","55956","TCP","1048","1047"
"5.753386","192.168.121.10","192.168.122.20","55956","21","FTP","1049",""
"5.753518","192.168.122.20","192.168.121.10","21","55956","TCP","1050","1049"
"5.754468","192.168.121.10","192.168.122.20","55956","21","FTP","1051",""
"5.754597","192.168.122.20","192.168.121.10","21","55956","TCP","1052","1051"
"5.755552","192.168.121.10","192.168.122.20","55956","21","FTP","1053",""
"5.762289","192.168.121.10","192.168.122.20","55956","21","FTP","1054",""
"5.762631","192.168.122.20","192.168.121.10","21","55956","TCP","1055",""
"5.769050","192.168.121.10","192.168.122.20","55956","21","FTP","1056",""
"5.769476","192.168.122.20","192.168.121.10","21","55956","TCP","1057",""
"5.774770","192.168.121.10","192.168.122.20","55956","21","FTP","1058",""
"5.775294","192.168.122.20","192.168.121.10","21","55956","TCP","1059",""
"5.775308","192.168.121.10","192.168.122.20","55956","21","FTP","1060",""
"5.775658","192.168.122.20","192.168.121.10","21","55956","TCP","1061","1058"
"5.775667","192.168.121.10","192.168.122.20","55956","21","FTP","1062",""
"5.781463","192.168.121.10","192.168.122.20","55956","21","FTP","1063",""
"5.788218","192.168.121.10","192.168.122.20","55956","21","FTP","1064",""
"5.788426","192.168.122.20","192.168.121.10","21","55956","TCP","1065",""
"5.793824","192.168.121.10","192.168.122.20","55956","21","FTP","1066",""
"5.794152","192.168.122.20","192.168.121.10","21","55956","TCP","1067",""
"5.794161","192.168.121.10","192.168.122.20","55956","21","FTP","1068",""
"5.994336","192.168.121.10","192.168.122.20","55956","21","FTP","1069",""
"5.994872","192.168.122.20","192.168.121.10","21","55956","TCP","1070","1062"
"5.994890","192.168.121.10","192.168.122.20","55956","21","FTP","1071",""
"5.994903","192.168.121.10","192.168.122.20","55956","21","FTP","1072",""
"5.995241","192.168.122.20","192.168.121.10","21","55956","TCP","1073",""
"5.995252","192.168.121.10","192.168.122.20","55956","21","FTP","1074",""
"5.995432","192.168.122.20","192.168.121.10","21","55956","TCP","1075",""
"5.995440","192.168.121.10","192.168.122.20","55956","21","FTP","1076",""
"5.995601","192.168.122.20","192.168.121.10","21","55956","TCP","1077",""
"5.995607","192.168.121.10","192.168.122.20","55956","21","FTP","1078",""
"5.995730","192.168.122.20","192.168.121.10","21","55956","TCP","1079",""
"5.995737","192.168.121.10","192.168.122.20","55956","21","FTP","1080",""
"5.995855","192.168.122.20","192.168.121.10","21","55956","TCP","1081",""
"5.995861","192.168.121.10","192.168.122.20","55956","21","FTP","1082",""
"5.995997","192.168.122.20","192.168.121.10","21","55956","TCP","1083",""
"5.996004","192.168.121.10","192.168.122.20","55956","21","FTP","1084",""
"5.996104","192.168.122.20","192.168.121.10","21","55956","TCP","1085",""
"5.996110","192.168.121.10","192.168.122.20","55956","21","FTP","1086",""
"5.996119","192.168.121.10","192.168.122.20","55956","21","FTP","1087",""
"5.996220","192.168.122.20","192.168.121.10","21","55956","TCP","1088","1084"
"5.996227","192.168.121.10","192.168.122.20","55956","21","FTP","1089",""
"5.996235","192.168.121.10","192.168.122.20","55956","21","FTP","1090",""
"5.996361","192.168.122.20","192.168.121.10","21","55956","TCP","1091","1089"
"5.996369","192.168.121.10","192.168.122.20","55956","21","FTP","1092",""
"5.996378","192.168.122.20","192.168.121.10","21","55956","TCP","1093","1090"
"5.996382","192.168.121.10","192.168.122.20","55956","21","FTP","1094",""
"5.996388","192.168.121.10","192.168.122.20","55956","21","FTP","1095",""
"5.996498","192.168.122.20","192.168.121.10","21","55956","TCP","1096",""
"5.996506","192.168.121.10","192.168.122.20","55956","21","FTP","1097",""
"5.996516","192.168.121.10","192.168.122.20","55956","21","FTP","1098",""
"5.996519","192.168.121.10","192.168.122.20","55956","21","FTP","1099",""
"5.996521","192.168.121.10","192.168.122.20","55956","21","FTP","1100",""
"5.996525","192.168.121.10","192.168.122.20","55956","21","FTP","1101",""
"5.996527","192.168.122.20","192.168.121.10","21","55956","TCP","1102",""
"5.996533","192.168.121.10","192.168.122.20","55956","21","FTP","1103",""
"5.996659","192.168.122.20","192.168.121.10","21","55956","TCP","1104","1097"
"5.996667","192.168.121.10","192.168.122.20","55956","21","FTP","1105",""
"5.996680","192.168.122.20","192.168.121.10","21","55956","TCP","1106","1095"
"5.996686","192.168.121.10","192.168.122.20","55956","21","FTP","1107",""
"5.996694","192.168.122.20","192.168.121.10","21","55956","TCP","1108","1103"
"5.996782","192.168.122.20","192.168.121.10","21","55956","TCP","1109","1105"
"5.996803","192.168.122.20","192.168.121.10","21","55956","TCP","1110","1107"
"5.996806","192.168.121.10","192.168.122.20","55956","21","FTP","1111",""
"5.996897","192.168.122.20","192.168.121.10","21","55956","TCP","1112","1111"
"5.997807","192.168.121.10","192.168.122.20","55956","21","FTP","1113",""
"5.997975","192.168.122.20","192.168.121.10","21","55956","TCP","1114","1113"
"5.998900","192.168.121.10","192.168.122.20","55956","21","FTP","1115",""
"5.999029","192.168.122.20","192.168.121.10","21","55956","TCP","1116","1115"
"5.999962","fe:54:00:9b:0a:6d","Spanning-tree-(for-bridges)_00","","","STP","1117",""
"5.999974","192.168.121.10","192.168.122.20","55956","21","FTP","1118",""
"6.000149","192.168.122.20","192.168.121.10","21","55956","TCP","1119","1118"
"6.001049","192.168.121.10","192.168.122.20","55956","21","FTP","1120",""
"6.007767","192.168.121.10","192.168.122.20","55956","21","FTP","1121",""
"6.008129","192.168.122.20","192.168.121.10","21","55956","TCP","1122",""
"6.014591","192.168.121.10","192.168.122.20","55956","21","FTP","1123",""
"6.020212","192.168.121.10","192.168.122.20","55956","21","FTP","1124",""
"6.020693","192.168.122.20","192.168.121.10","21","55956","TCP","1125",""
"6.020706","192.168.121.10","192.168.122.20","55956","21","FTP","1126",""
"6.020911","192.168.122.20","192.168.121.10","21","55956","TCP","1127","1124"
"6.020918","192.168.121.10","192.168.122.20","55956","21","FTP","1128",""
"6.021044","192.168.122.20","192.168.121.10","21","55956","TCP","1129","1128"
"6.021268","192.168.121.10","192.168.122.20","55956","21","FTP","1130",""
"6.021420","192.168.122.20","192.168.121.10","21","55956","TCP","1131","1130"
"6.022354","192.168.121.10","192.168.122.20","55956","21","FTP","1132",""
"6.028855","192.168.121.10","192.168.122.20","55956","21","FTP","1133",""
"6.029257","192.168.122.20","192.168.121.10","21","55956","TCP","1134",""
"6.035549","192.168.121.10","192.168.122.20","55956","21","FTP","1135",""
"6.041146","192.168.121.10","192.168.122.20","55956","21","FTP","1136",""
"6.041741","192.168.122.20","192.168.121.10","21","55956","TCP","1137",""
"6.041756","192.168.121.10","192.168.122.20","55956","21","FTP","1138",""
"6.042084","192.168.122.20","192.168.121.10","21","55956","TCP","1139","1133"
"6.042095","192.168.121.10","192.168.122.20","55956","21","FTP","1140",""
"6.042103","192.168.121.10","192.168.122.20","55956","21","FTP","1141",""
"6.042329","192.168.122.20","192.168.121.10","21","55956","TCP","1142","1136"
"6.047699","192.168.121.10","192.168.122.20","55956","21","FTP","1143",""
"6.047890","192.168.122.20","192.168.121.10","21","55956","TCP","1144",""
"6.054427","192.168.121.10","192.168.122.20","55956","21","FTP","1145",""
"6.054604","192.168.122.20","192.168.121.10","21","55956","TCP","1146",""
"6.060058","192.168.121.10","192.168.122.20","55956","21","FTP","1147",""
"6.066881","192.168.121.10","192.168.122.20","55956","21","FTP","1148",""
"6.086583","192.168.121.10","192.168.122.20","55956","21","FTP","1149",""
"6.086999","192.168.122.20","192.168.121.10","21","55956","TCP","1150",""
"6.087018","192.168.121.10","192.168.122.20","55956","21","FTP","1151",""
"6.087269","192.168.122.20","192.168.121.10","21","55956","TCP","1152","1149"
"6.087277","192.168.121.10","192.168.122.20","55956","21","FTP","1153",""
"6.087413","192.168.122.20","192.168.121.10","21","55956","TCP","1154","1153"
"6.087650","192.168.121.10","192.168.122.20","55956","21","FTP","1155",""
"6.087768","192.168.122.20","192.168.121.10","21","55956","TCP","1156","1155"
"6.088712","192.168.121.10","192.168.122.20","55956","21","FTP","1157",""
"6.088898","192.168.122.20","192.168.121.10","21","55956","TCP","1158","1157"
"6.089780","192.168.121.10","192.168.122.20","55956","21","FTP","1159",""
"6.089947","192.168.122.20","192.168.121.10","21","55956","TCP","1160","1159"
"6.090840","192.168.121.10","192.168.122.20","55956","21","FTP","1161",""
"6.091000","192.168.122.20","192.168.121.10","21","55956","TCP","1162","1161"
"6.091976","192.168.121.10","192.168.122.20","55956","21","FTP","1163",""
"6.092204","192.168.122.20","192.168.121.10","21","55956","TCP","1164","1163"
"6.093043","192.168.121.10","192.168.122.20","55956","21","FTP","1165",""
"6.093217","192.168.122.20","192.168.121.10","21","55956","TCP","1166","1165"
"6.094106","192.168.121.10","192.168.122.20","55956","21","FTP","1167",""
"6.094279","192.168.122.20","192.168.121.10","21","55956","TCP","1168","1167"
"6.095174","192.168.121.10","192.168.122.20","55956","21","FTP","1169",""
"6.095404","192.168.122.20","192.168.121.10","21","55956","TCP","1170","1169"
"6.096252","192.168.121.10","192.168.122.20","55956","21","FTP","1171",""
"6.102858","192.168.121.10","192.168.122.20","55956","21","FTP","1172",""
"6.109232","192.168.121.10","192.168.122.20","55956","21","FTP","1173",""
