Time,Source,Destiny,SrcPort,DstPort,Protocol,Frame,Ack
6.133864,1,192.168.121.10,21,55956,TCP,1196,1195
6.134595,1,192.168.121.10,21,55956,TCP,1198,1197
6.135649,1,192.168.121.10,21,55956,TCP,1200,1199
6.137646,1,192.168.121.10,21,55956,TCP,1202,1201
6.137920,1,192.168.121.10,21,55956,TCP,1204,1203
6.139103,1,192.168.121.10,21,55956,TCP,1206,1205
6.140132,1,192.168.121.10,21,55956,TCP,1208,1207
6.141148,1,192.168.121.10,21,55956,TCP,1210,1209
6.142224,1,192.168.121.10,21,55956,TCP,1212,1211
6.157279,1,192.168.121.10,21,55956,TCP,1216,1215
6.157482,1,192.168.121.10,21,55956,TCP,1218,1217
6.158092,1,192.168.121.10,21,55956,TCP,1220,1219
6.159283,1,192.168.121.10,21,55956,TCP,1222,1221
6.160315,1,192.168.121.10,21,55956,TCP,1224,1223
6.161337,1,192.168.121.10,21,55956,TCP,1226,1225
6.162460,1,192.168.121.10,21,55956,TCP,1228,1227
6.163575,1,192.168.121.10,21,55956,TCP,1230,1229
6.164761,1,192.168.121.10,21,55956,TCP,1232,1231
6.165736,1,192.168.121.10,21,55956,TCP,1234,1233
6.166838,1,192.168.121.10,21,55956,TCP,1236,1235
6.168778,1,192.168.121.10,21,55956,TCP,1238,1237
6.169817,1,192.168.121.10,21,55956,TCP,1240,1239
6.183684,1,192.168.121.10,21,55956,TCP,1244,
6.189095,1,192.168.121.10,21,55956,TCP,1246,
6.390759,1,192.168.121.10,21,55956,TCP,1249,1245
6.391066,1,192.168.121.10,21,55956,TCP,1252,1251
6.391265,1,192.168.121.10,21,55956,TCP,1255,1254
6.391561,1,192.168.121.10,21,55956,TCP,1258,1257
6.391717,1,192.168.121.10,21,55956,TCP,1261,1260
6.402633,1,192.168.121.10,21,55956,TCP,1265,1264
6.402859,1,192.168.121.10,21,55956,TCP,1268,1267
6.403023,1,192.168.121.10,21,55956,TCP,1271,1270
6.403180,1,192.168.121.10,21,55956,TCP,1274,1272
6.403195,1,192.168.121.10,21,55956,TCP,1276,1273
6.403312,1,192.168.121.10,21,55956,TCP,1279,
6.403466,1,192.168.121.10,21,55956,TCP,1282,
6.403587,1,192.168.121.10,21,55956,TCP,1284,1280
6.403702,1,192.168.121.10,21,55956,TCP,1286,
6.606930,1,192.168.121.10,21,55956,TCP,1289,1285
6.607433,1,192.168.121.10,21,55956,TCP,1292,1291
6.607761,1,192.168.121.10,21,55956,TCP,1295,1293
6.607805,1,192.168.121.10,21,55956,TCP,1297,1294
6.608089,1,192.168.121.10,21,55956,TCP,1299,1298
6.608311,1,192.168.121.10,21,55956,TCP,1302,1301
6.638863,1,192.168.121.10,21,55956,TCP,1306,
6.854718,1,192.168.121.10,21,55956,TCP,1308,1303
6.854990,1,192.168.121.10,21,55956,TCP,1311,
6.855205,1,192.168.121.10,21,55956,TCP,1314,1310
6.855237,1,192.168.121.10,21,55956,TCP,1317,1313
6.855442,1,192.168.121.10,21,55956,TCP,1319,1315
6.855462,1,192.168.121.10,21,55956,TCP,1322,1318
6.855634,1,192.168.121.10,21,55956,TCP,1325,1321
6.855653,1,192.168.121.10,21,55956,TCP,1329,1323
6.855670,1,192.168.121.10,21,55956,TCP,1332,1324
6.855875,1,192.168.121.10,21,55956,TCP,1334,1326
6.855890,1,192.168.121.10,21,55956,TCP,1336,1327
6.855932,1,192.168.121.10,21,55956,TCP,1338,1330
6.855947,1,192.168.121.10,21,55956,TCP,1340,
6.856080,1,192.168.121.10,21,55956,TCP,1342,
6.856098,1,192.168.121.10,21,55956,TCP,1344,
6.856125,1,192.168.121.10,21,55956,TCP,1349,
6.856268,1,192.168.121.10,21,55956,TCP,1351,1335
6.856286,1,192.168.121.10,21,55956,TCP,1353,1341
6.856341,1,192.168.121.10,21,55956,TCP,1355,1348
6.856361,1,192.168.121.10,21,55956,TCP,1358,1350
6.856491,1,192.168.121.10,21,55956,TCP,1360,1352
6.856504,1,192.168.121.10,21,55956,TCP,1362,1354
6.856558,1,192.168.121.10,21,55956,TCP,1364,
6.856646,1,192.168.121.10,21,55956,TCP,1366,
6.856671,1,192.168.121.10,21,55956,TCP,1368,
6.856719,1,192.168.121.10,21,55956,TCP,1371,
6.856801,1,192.168.121.10,21,55956,TCP,1373,1365
6.856836,1,192.168.121.10,21,55956,TCP,1375,1369
6.856866,1,192.168.121.10,21,55956,TCP,1377,1370
6.856984,1,192.168.121.10,21,55956,TCP,1379,
6.856997,1,192.168.121.10,21,55956,TCP,1381,
6.857095,1,192.168.121.10,21,55956,TCP,1383,1376
6.862791,1,192.168.121.10,21,55956,TCP,1385,
6.862957,1,192.168.121.10,21,55956,TCP,1387,1384
6.863088,1,192.168.121.10,21,55956,TCP,1389,1388
6.896122,1,192.168.121.10,21,55956,TCP,1396,1390
6.896377,1,192.168.121.10,21,55956,TCP,1399,1392
6.896399,1,192.168.121.10,21,55956,TCP,1402,
6.902823,1,192.168.121.10,21,55956,TCP,1404,1403
6.903066,1,192.168.121.10,21,55956,TCP,1406,1405
6.903789,1,192.168.121.10,21,55956,TCP,1408,1407
6.911653,1,192.168.121.10,21,55956,TCP,1411,1410
6.911866,1,192.168.121.10,21,55956,TCP,1413,1412
6.912473,1,192.168.121.10,21,55956,TCP,1415,1414
6.913582,1,192.168.121.10,21,55956,TCP,1417,1416
6.921520,1,192.168.121.10,21,55956,TCP,1420,1419
6.935077,1,192.168.121.10,21,55956,TCP,1424,
6.940644,1,192.168.121.10,21,55956,TCP,1426,
6.940954,1,192.168.121.10,21,55956,TCP,1428,1421
6.941173,1,192.168.121.10,21,55956,TCP,1431,1425
6.946964,1,192.168.121.10,21,55956,TCP,1433,1432
6.947197,1,192.168.121.10,21,55956,TCP,1435,1434
6.948266,1,192.168.121.10,21,55956,TCP,1437,1436
6.949124,1,192.168.121.10,21,55956,TCP,1439,1438
6.950209,1,192.168.121.10,21,55956,TCP,1441,1440
6.951325,1,192.168.121.10,21,55956,TCP,1443,1442
6.952494,1,192.168.121.10,21,55956,TCP,1445,1444
6.953526,1,192.168.121.10,21,55956,TCP,1447,1446
6.954559,1,192.168.121.10,21,55956,TCP,1449,1448
6.955654,1,192.168.121.10,21,55956,TCP,1451,1450
6.956892,1,192.168.121.10,21,55956,TCP,1453,1452
6.957828,1,192.168.121.10,21,55956,TCP,1455,1454
6.958884,1,192.168.121.10,21,55956,TCP,1457,1456
6.960006,1,192.168.121.10,21,55956,TCP,1459,1458
6.961066,1,192.168.121.10,21,55956,TCP,1461,1460
6.962150,1,192.168.121.10,21,55956,TCP,1463,1462
6.963362,1,192.168.121.10,21,55956,TCP,1465,1464
6.964647,1,192.168.121.10,21,55956,TCP,1467,1466
6.965533,1,192.168.121.10,21,55956,TCP,1469,1468
6.966625,1,192.168.121.10,21,55956,TCP,1471,1470
6.974611,1,192.168.121.10,21,55956,TCP,1474,
6.981275,1,192.168.121.10,21,55956,TCP,1476,
6.986703,1,192.168.121.10,21,55956,TCP,1478,
6.986993,1,192.168.121.10,21,55956,TCP,1480,1477
6.987175,1,192.168.121.10,21,55956,TCP,1482,1481
6.987530,1,192.168.121.10,21,55956,TCP,1484,1483
6.988670,1,192.168.121.10,21,55956,TCP,1486,1485
6.996464,1,192.168.121.10,21,55956,TCP,1489,
7.190838,1,192.168.121.10,21,55956,TCP,1492,1488
7.191182,1,192.168.121.10,21,55956,TCP,1495,
7.394776,1,192.168.121.10,21,55956,TCP,1499,1494
7.395136,1,192.168.121.10,21,55956,TCP,1502,1501
7.395357,1,192.168.121.10,21,55956,TCP,1505,1504
7.395538,1,192.168.121.10,21,55956,TCP,1508,1507
7.611516,1,192.168.121.10,21,55956,TCP,1513,1510
7.612107,1,192.168.121.10,21,55956,TCP,1515,
7.613299,1,192.168.121.10,21,55956,TCP,1517,
7.650864,1,192.168.121.10,21,55956,TCP,1520,1516
7.651267,1,192.168.121.10,21,55956,TCP,1523,
7.651542,1,192.168.121.10,21,55956,TCP,1525,1518
7.878902,1,192.168.121.10,21,55956,TCP,1528,1522
7.879217,1,192.168.121.10,21,55956,TCP,1531,
7.879544,1,192.168.121.10,21,55956,TCP,1534,1530
7.879566,1,192.168.121.10,21,55956,TCP,1536,1533
7.879709,1,192.168.121.10,21,55956,TCP,1538,1537
7.879826,1,192.168.121.10,21,55956,TCP,1541,1539
7.879839,1,192.168.121.10,21,55956,TCP,1543,1540
7.880027,1,192.168.121.10,21,55956,TCP,1545,1544
7.880150,1,192.168.121.10,21,55956,TCP,1548,1547
7.894527,1,192.168.121.10,21,55956,TCP,1552,1551
7.894694,1,192.168.121.10,21,55956,TCP,1555,1554
7.894828,1,192.168.121.10,21,55956,TCP,1558,1557
7.894962,1,192.168.121.10,21,55956,TCP,1562,
8.102734,1,192.168.121.10,21,55956,TCP,1566,1560
8.103004,1,192.168.121.10,21,55956,TCP,1569,
8.103365,1,192.168.121.10,21,55956,TCP,1572,1568
8.103382,1,192.168.121.10,21,55956,TCP,1575,1571
8.103571,1,192.168.121.10,21,55956,TCP,1577,1576
8.103816,1,192.168.121.10,21,55956,TCP,1581,1578
8.103829,1,192.168.121.10,21,55956,TCP,1584,1579
8.103837,1,192.168.121.10,21,55956,TCP,1587,1580
8.104205,1,192.168.121.10,21,55956,TCP,1590,1582
8.104226,1,192.168.121.10,21,55956,TCP,1593,
8.104235,1,192.168.121.10,21,55956,TCP,1595,1585
8.104244,1,192.168.121.10,21,55956,TCP,1598,
8.104251,1,192.168.121.10,21,55956,TCP,1600,1588
8.104260,1,192.168.121.10,21,55956,TCP,1602,1589
8.104505,1,192.168.121.10,21,55956,TCP,1604,1591
8.104522,1,192.168.121.10,21,55956,TCP,1606,
8.104530,1,192.168.121.10,21,55956,TCP,1608,
8.104540,1,192.168.121.10,21,55956,TCP,1611,1596
8.104543,1,192.168.121.10,21,55956,TCP,1612,
8.104557,1,192.168.121.10,21,55956,TCP,1615,
8.104567,1,192.168.121.10,21,55956,TCP,1617,1603
8.104791,1,192.168.121.10,21,55956,TCP,1619,
8.104811,1,192.168.121.10,21,55956,TCP,1622,
8.104814,1,192.168.121.10,21,55956,TCP,1623,
8.104816,1,192.168.121.10,21,55956,TCP,1624,
8.104827,1,192.168.121.10,21,55956,TCP,1627,
8.104837,1,192.168.121.10,21,55956,TCP,1629,
8.105011,1,192.168.121.10,21,55956,TCP,1631,1621
8.105069,1,192.168.121.10,21,55956,TCP,1634,
8.105285,1,192.168.121.10,21,55956,TCP,1636,
8.105290,1,192.168.121.10,21,55956,TCP,1637,
8.110951,1,192.168.121.10,21,55956,TCP,1639,
8.318959,1,192.168.121.10,21,55956,TCP,1642,1607
8.319349,1,192.168.121.10,21,55956,TCP,1646,
8.319379,1,192.168.121.10,21,55956,TCP,1648,1644
8.319568,1,192.168.121.10,21,55956,TCP,1653,1647
8.319597,1,192.168.121.10,21,55956,TCP,1656,1649
8.319609,1,192.168.121.10,21,55956,TCP,1658,
8.319622,1,192.168.121.10,21,55956,TCP,1660,
8.319738,1,192.168.121.10,21,55956,TCP,1662,
8.319755,1,192.168.121.10,21,55956,TCP,1665,1659
8.319906,1,192.168.121.10,21,55956,TCP,1668,
8.319921,1,192.168.121.10,21,55956,TCP,1670,
8.320053,1,192.168.121.10,21,55956,TCP,1672,
8.320067,1,192.168.121.10,21,55956,TCP,1675,
8.320207,1,192.168.121.10,21,55956,TCP,1677,
8.320223,1,192.168.121.10,21,55956,TCP,1679,
8.320323,1,192.168.121.10,21,55956,TCP,1681,
8.320420,1,192.168.121.10,21,55956,TCP,1683,
8.320516,1,192.168.121.10,21,55956,TCP,1685,
8.320611,1,192.168.121.10,21,55956,TCP,1687,
8.538659,1,192.168.121.10,21,55956,TCP,1690,1684
8.538898,1,192.168.121.10,21,55956,TCP,1695,1686
8.538998,1,192.168.121.10,21,55956,TCP,1697,1692
8.539009,1,192.168.121.10,21,55956,TCP,1699,1693
8.539074,1,192.168.121.10,21,55956,TCP,1701,1694
8.539189,1,192.168.121.10,21,55956,TCP,1703,1696
8.539204,1,192.168.121.10,21,55956,TCP,1705,
8.539286,1,192.168.121.10,21,55956,TCP,1707,
8.539384,1,192.168.121.10,21,55956,TCP,1710,
8.539487,1,192.168.121.10,21,55956,TCP,1712,1706
8.539530,1,192.168.121.10,21,55956,TCP,1714,1704
8.539573,1,192.168.121.10,21,55956,TCP,1716,1709
8.539726,1,192.168.121.10,21,55956,TCP,1718,
8.539768,1,192.168.121.10,21,55956,TCP,1720,
8.539822,1,192.168.121.10,21,55956,TCP,1722,
8.540070,1,192.168.121.10,21,55956,TCP,1724,
8.540121,1,192.168.121.10,21,55956,TCP,1726,
8.540163,1,192.168.121.10,21,55956,TCP,1728,1723
8.540294,1,192.168.121.10,21,55956,TCP,1730,1727
8.540351,1,192.168.121.10,21,55956,TCP,1733,1729
8.540487,1,192.168.121.10,21,55956,TCP,1735,1731
8.540530,1,192.168.121.10,21,55956,TCP,1737,1732
8.540550,1,192.168.121.10,21,55956,TCP,1738,1734
8.540649,1,192.168.121.10,21,55956,TCP,1739,1736
8.548371,1,192.168.121.10,21,55956,TCP,1742,1741
8.549336,1,192.168.121.10,21,55956,TCP,1744,1743
8.556064,1,192.168.121.10,21,55956,TCP,1747,1746
8.556332,1,192.168.121.10,21,55956,TCP,1749,1748
8.556816,1,192.168.121.10,21,55956,TCP,1751,1750
8.557869,1,192.168.121.10,21,55956,TCP,1753,1752
8.558945,1,192.168.121.10,21,55956,TCP,1755,1754
8.567818,1,192.168.121.10,21,55956,TCP,1758,
8.574004,1,192.168.121.10,21,55956,TCP,1760,
8.579695,1,192.168.121.10,21,55956,TCP,1762,
8.580034,1,192.168.121.10,21,55956,TCP,1764,1761
8.580214,1,192.168.121.10,21,55956,TCP,1766,1765
8.580387,1,192.168.121.10,21,55956,TCP,1768,1767
8.581527,1,192.168.121.10,21,55956,TCP,1770,1769
8.582551,1,192.168.121.10,21,55956,TCP,1772,1771
8.583623,1,192.168.121.10,21,55956,TCP,1774,1773
8.584709,1,192.168.121.10,21,55956,TCP,1776,1775
8.585829,1,192.168.121.10,21,55956,TCP,1778,1777
8.602715,1,192.168.121.10,21,55956,TCP,1781,
8.609065,1,192.168.121.10,21,55956,TCP,1783,
8.627641,1,192.168.121.10,21,55956,TCP,1787,
8.627943,1,192.168.121.10,21,55956,TCP,1790,1784
8.627963,1,192.168.121.10,21,55956,TCP,1792,1786
8.628132,1,192.168.121.10,21,55956,TCP,1793,1791
8.641841,1,192.168.121.10,21,55956,TCP,1797,1796
8.642076,1,192.168.121.10,21,55956,TCP,1799,1798
8.649361,1,192.168.121.10,21,55956,TCP,1802,1801
8.651082,1,192.168.121.10,21,55956,TCP,1804,1803
8.651250,1,192.168.121.10,21,55956,TCP,1806,1805
8.651373,1,192.168.121.10,21,55956,TCP,1808,1807
8.652900,1,192.168.121.10,21,55956,TCP,1810,1809
8.653928,1,192.168.121.10,21,55956,TCP,1812,1811
8.654898,1,192.168.121.10,21,55956,TCP,1814,1813
8.662634,1,192.168.121.10,21,55956,TCP,1817,
8.669060,1,192.168.121.10,21,55956,TCP,1819,
8.688185,1,192.168.121.10,21,55956,TCP,1823,
8.688457,1,192.168.121.10,21,55956,TCP,1825,1820
8.688621,1,192.168.121.10,21,55956,TCP,1828,1822
8.688627,1,192.168.121.10,21,55956,TCP,1829,1827
8.688961,1,192.168.121.10,21,55956,TCP,1831,1830
8.690111,1,192.168.121.10,21,55956,TCP,1833,1832
8.691375,1,192.168.121.10,21,55956,TCP,1835,1834
8.692338,1,192.168.121.10,21,55956,TCP,1837,1836
8.693445,1,192.168.121.10,21,55956,TCP,1839,1838
8.694467,1,192.168.121.10,21,55956,TCP,1841,1840
8.695542,1,192.168.121.10,21,55956,TCP,1843,1842
8.696621,1,192.168.121.10,21,55956,TCP,1845,1844
8.697711,1,192.168.121.10,21,55956,TCP,1847,1846
8.698788,1,192.168.121.10,21,55956,TCP,1849,1848
8.699861,1,192.168.121.10,21,55956,TCP,1851,1850
8.700941,1,192.168.121.10,21,55956,TCP,1853,1852
8.702006,1,192.168.121.10,21,55956,TCP,1855,1854
8.703136,1,192.168.121.10,21,55956,TCP,1857,1856
8.704245,1,192.168.121.10,21,55956,TCP,1859,1858
8.705274,1,192.168.121.10,21,55956,TCP,1861,1860
8.706348,1,192.168.121.10,21,55956,TCP,1863,1862
8.707423,1,192.168.121.10,21,55956,TCP,1865,1864
8.708503,1,192.168.121.10,21,55956,TCP,1867,1866
8.709582,1,192.168.121.10,21,55956,TCP,1869,1868
8.710671,1,192.168.121.10,21,55956,TCP,1871,1870
8.938753,1,192.168.121.10,21,55956,TCP,1877,1873
8.938980,1,192.168.121.10,21,55956,TCP,1880,
8.939003,1,192.168.121.10,21,55956,TCP,1882,
8.940013,1,192.168.121.10,21,55956,TCP,1884,
8.940672,1,192.168.121.10,21,55956,TCP,1886,1885
8.941423,1,192.168.121.10,21,55956,TCP,1890,1887
8.941480,1,192.168.121.10,21,55956,TCP,1893,1888
8.941782,1,192.168.121.10,21,55956,TCP,1896,
8.941812,1,192.168.121.10,21,55956,TCP,1898,
8.941831,1,192.168.121.10,21,55956,TCP,1900,
8.941836,1,192.168.121.10,21,55956,TCP,1901,
8.942077,1,192.168.121.10,21,55956,TCP,1903,
8.942094,1,192.168.121.10,21,55956,TCP,1905,1897
8.942138,1,192.168.121.10,21,55956,TCP,1908,1902
8.942279,1,192.168.121.10,21,55956,TCP,1910,
8.942479,1,192.168.121.10,21,55956,TCP,1912,
8.942772,1,192.168.121.10,21,55956,TCP,1915,1911
8.943551,1,192.168.121.10,21,55956,TCP,1917,1909
8.943640,1,192.168.121.10,21,55956,TCP,1919,1916
8.944040,1,192.168.121.10,21,55956,TCP,1922,
8.944185,1,192.168.121.10,21,55956,TCP,1926,
8.944198,1,192.168.121.10,21,55956,TCP,1928,
8.944302,1,192.168.121.10,21,55956,TCP,1929,
8.950641,1,192.168.121.10,21,55956,TCP,1931,
8.951030,1,192.168.121.10,21,55956,TCP,1933,1930
8.951206,1,192.168.121.10,21,55956,TCP,1935,1934
8.951396,1,192.168.121.10,21,55956,TCP,1937,1936
8.959506,1,192.168.121.10,21,55956,TCP,1940,1939
8.959843,1,192.168.121.10,21,55956,TCP,1942,1941
8.967340,1,192.168.121.10,21,55956,TCP,1945,
8.979482,1,192.168.121.10,21,55956,TCP,1948,
8.979700,1,192.168.121.10,21,55956,TCP,1950,1947
8.979872,1,192.168.121.10,21,55956,TCP,1952,1951
8.980281,1,192.168.121.10,21,55956,TCP,1954,1953
8.988272,1,192.168.121.10,21,55956,TCP,1957,1956
8.988521,1,192.168.121.10,21,55956,TCP,1959,1958
8.989237,1,192.168.121.10,21,55956,TCP,1961,1960
8.990326,1,192.168.121.10,21,55956,TCP,1963,1962
8.998205,1,192.168.121.10,21,55956,TCP,1966,
9.005101,1,192.168.121.10,21,55956,TCP,1968,
9.017734,1,192.168.121.10,21,55956,TCP,1971,
9.018112,1,192.168.121.10,21,55956,TCP,1973,1967
9.018352,1,192.168.121.10,21,55956,TCP,1976,1970
9.023997,1,192.168.121.10,21,55956,TCP,1978,1977
9.024187,1,192.168.121.10,21,55956,TCP,1980,1979
9.024944,1,192.168.121.10,21,55956,TCP,1982,1981
9.042968,1,192.168.121.10,21,55956,TCP,1986,
9.045675,1,192.168.121.10,21,55956,TCP,1988,
9.654924,1,192.168.121.10,21,55956,TCP,1992,1987
9.655293,1,192.168.121.10,21,55956,TCP,1995,1994
9.655525,1,192.168.121.10,21,55956,TCP,1998,1997
9.655697,1,192.168.121.10,21,55956,TCP,2001,2000
9.726646,1,192.168.121.10,21,55956,TCP,2005,2002
9.726873,1,192.168.121.10,21,55956,TCP,2008,
9.726891,1,192.168.121.10,21,55956,TCP,2010,
9.727016,1,192.168.121.10,21,55956,TCP,2012,
9.727035,1,192.168.121.10,21,55956,TCP,2014,2009
9.727186,1,192.168.121.10,21,55956,TCP,2017,2013
9.727204,1,192.168.121.10,21,55956,TCP,2019,2015
9.727214,1,192.168.121.10,21,55956,TCP,2021,2016
9.727296,1,192.168.121.10,21,55956,TCP,2023,2018
9.727313,1,192.168.121.10,21,55956,TCP,2025,2020
9.727325,1,192.168.121.10,21,55956,TCP,2027,2022
9.727402,1,192.168.121.10,21,55956,TCP,2029,2024
9.727425,1,192.168.121.10,21,55956,TCP,2031,2026
9.727435,1,192.168.121.10,21,55956,TCP,2033,2028
9.727499,1,192.168.121.10,21,55956,TCP,2035,2030
9.727519,1,192.168.121.10,21,55956,TCP,2037,
9.727592,1,192.168.121.10,21,55956,TCP,2039,
9.727615,1,192.168.121.10,21,55956,TCP,2041,
9.727689,1,192.168.121.10,21,55956,TCP,2043,2040
9.727710,1,192.168.121.10,21,55956,TCP,2045,2038
9.727786,1,192.168.121.10,21,55956,TCP,2048,2044
9.727806,1,192.168.121.10,21,55956,TCP,2050,2046
9.727819,1,192.168.121.10,21,55956,TCP,2053,2047
9.727873,1,192.168.121.10,21,55956,TCP,2055,2049
9.727962,1,192.168.121.10,21,55956,TCP,2057,2051
9.728034,1,192.168.121.10,21,55956,TCP,2059,
9.728053,1,192.168.121.10,21,55956,TCP,2062,2054
9.728065,1,192.168.121.10,21,55956,TCP,2064,2056
9.728111,1,192.168.121.10,21,55956,TCP,2066,2058
9.728175,1,192.168.121.10,21,55956,TCP,2068,
9.728186,1,192.168.121.10,21,55956,TCP,2070,2063
9.728197,1,192.168.121.10,21,55956,TCP,2072,2065
9.728271,1,192.168.121.10,21,55956,TCP,2074,
9.728294,1,192.168.121.10,21,55956,TCP,2076,
9.939555,1,192.168.121.10,21,55956,TCP,2079,2078
10.574942,1,192.168.121.10,21,55956,TCP,2085,2083
10.575311,1,192.168.121.10,21,55956,TCP,2089,2086
10.575321,1,192.168.121.10,21,55956,TCP,2090,
10.575501,1,192.168.121.10,21,55956,TCP,2092,
11.282920,1,192.168.121.10,21,55956,TCP,2095,2091
11.283300,1,192.168.121.10,21,55956,TCP,2100,
11.283344,1,192.168.121.10,21,55956,TCP,2103,2093
11.283374,1,192.168.121.10,21,55956,TCP,2105,
11.283514,1,192.168.121.10,21,55956,TCP,2107,2101
11.959179,1,192.168.121.10,21,55956,TCP,2112,2108
11.959759,1,192.168.121.10,21,55956,TCP,2116,2113
11.959797,1,192.168.121.10,21,55956,TCP,2119,2114
11.959806,1,192.168.121.10,21,55956,TCP,2122,2115
11.960326,1,192.168.121.10,21,55956,TCP,2124,2117
11.960367,1,192.168.121.10,21,55956,TCP,2127,
11.960380,1,192.168.121.10,21,55956,TCP,2129,2120
11.960798,1,192.168.121.10,21,55956,TCP,2133,
11.960832,1,192.168.121.10,21,55956,TCP,2135,
11.960850,1,192.168.121.10,21,55956,TCP,2137,
11.961163,1,192.168.121.10,21,55956,TCP,2138,2132
11.961201,1,192.168.121.10,21,55956,TCP,2139,
12.283811,1,192.168.121.10,21,55956,TCP,2141,
